snailID;ln(gw);ln(gh);r0;h0;a0;c;apAngle;shellLength
EXP_21_01a;-1.96777883403215;-1.77604377614625;0.213220470085778;0.632907912362849;0.38375065557663;1.07112662016507;21.5803441424516;3.7621743712348
EXP_21_02a;-2.02590198582752;-1.99468673490007;0.282242457791057;0.583812326357496;0.323174525634582;1.49054405622187;35.1764236291509;3.06496165182848
EXP_21_03a;-2.14525204983397;-1.91969159333067;0.20565129640447;0.662675155615514;0.33610722971189;1.13023568667845;28.4711065927421;3.62849085027137
EXP_21_04a;-2.14403846894132;-2.01607480726268;0.187567198196465;0.654907220937957;0.35305286021593;1.08380702221552;10.6114516268317;3.25013291697591
EXP_21_05a;-2.13382163322855;-1.99899884846219;0.206442890433648;0.637361912913365;0.357789877735127;1.10507254190685;14.0359965448188;3.62543787945415
EXP_21_06a;-2.06927356816998;-1.96838807488798;0.208958531653604;0.62728518486341;0.375649159354087;1.08996539788831;22.5371602621138;4.23522364743226
EXP_21_07a;-2.14346031251592;-2.07018620560138;0.236122243225872;0.643104177006315;0.318169428344634;1.25409112489331;28.7096302935952;4.90101607126453
EXP_21_08a;-1.99282886258405;-1.98382570423205;0.228222865388686;0.608987379131443;0.362910308949525;1.17479024673151;19.4298320605021;3.97979691097709
EXP_21_09a;-2.13195676280068;-1.90489408381447;0.249229610304085;0.634656826880726;0.349485960659408;1.23782983973284;49.3544017622292;4.16865356092847
EXP_21_10a;-1.9781547883104;-1.67957328259118;0.223218463297555;0.675710452869143;0.377062773768002;0.955383684541289;26.6784126044157;3.930868507138
EXP_21_11a;-2.16389457308706;-1.78311319696435;0.256247311721249;0.661900531570417;0.306588238456043;1.23493007299736;33.2574271281863;4.59574338670159
EXP_21_12a;-2.05068509294666;-1.92444531295626;0.229946291359737;0.641678311683993;0.353220005352517;1.10003451851978;12.5721842408411;4.69129170475243
EXP_21_13a;-2.17726065060623;-1.91149442953393;0.225900672443908;0.689071117849187;0.311885711746037;1.10321210123568;26.0328595395715;4.27179015888755
EXP_21_14a;-2.1704668030676;-1.99550821424123;0.238532964255639;0.675817602340977;0.310728730076094;1.16849392905991;33.5303536201851;5.208277552486
EXP_21_15a;-2.13173429709726;-1.84961698924424;0.224927450368199;0.670019795404935;0.330476955353843;1.11543277266839;30.0436636536274;3.90598059316976
EXP_21_16a;-2.16937321878188;-1.88202525096594;0.212298875442759;0.678970346109766;0.323013205050386;1.14909369164807;39.8831931725131;4.48103103392559
EXP_21_17a;-2.07910028827988;-2.04216894431034;0.237073852812201;0.659722981794546;0.329987220710841;1.1827104400445;39.7214406769657;4.74035494124497
EXP_21_18a;-2.09355632408582;-2.04083849373348;0.236218587944351;0.652512278897428;0.315614087449295;1.25002262150863;32.0812877062682;5.62050587920087
EXP_21_19a;-2.17716777109135;-2.06930840505288;0.218686858300853;0.661782377695015;0.312209844694614;1.21858903591889;28.6366124398465;4.24392601364933
EXP_21_20a;-2.02389086924363;-1.93510671227769;0.201605232893953;0.619877996624972;0.381934138235227;1.09569391633824;14.5845517162037;3.33146206903626
EXP_21_21a;-2.12232970042083;-2.00289365302313;0.209210548287035;0.632225037661005;0.36248955462786;1.1099991048311;20.3424808873305;3.82318374510416
EXP_21_22a;-2.24422768877845;-1.93415047437493;0.17941015383551;0.644284543810436;0.33957348383134;1.16379754770574;11.5961882775991;3.59123835188792
EXP_21_23a;-2.15729862709776;-2.06343626564243;0.253624094862546;0.658970930256066;0.31750201429322;1.16582923703831;22.2091444497172;5.37266379960396
EXP_21_24a;-2.14037193973757;-2.06409112019159;0.229113657342892;0.672018428333076;0.323945788872977;1.12855555662472;31.5107099548592;4.26010068939004
EXP_21_25a;-2.12766740071928;-2.07611808087633;0.242607954982628;0.650954466508587;0.300481849728535;1.3503878712779;35.1234036854125;4.48558522944734
EXP_21_26a;-2.10505063161948;-1.94294003486772;0.217258373507754;0.621100462639402;0.33691544942701;1.25779916971843;26.1036600714611;4.87173670653533
EXP_21_27a;-2.23555403374217;-2.02733505685833;0.213975333999682;0.67095920046834;0.307482834754915;1.1870051707783;24.6215750151306;7.34653678178873
EXP_21_28a;-2.10863541072728;-2.10390218689573;0.218829406932578;0.638611216920248;0.338818469310935;1.15656092168528;9.3630761353609;3.03804384757808
EXP_21_29a;-2.08406743982775;-2.12259312917285;0.260900293786471;0.641278832472349;0.325220943322205;1.27454361753083;37.962619638458;3.91136095325626
EXP_21_30a;-2.13332682546362;-1.87812798226715;0.187066702283936;0.607250993555901;0.352190231871382;1.2521726833897;19.352306707476;3.9878137020241
EXP_21_31a;-2.00601942106675;-1.75331738744112;0.230355519520519;0.647125863193399;0.399213215901974;0.962355911245087;12.864000495682;2.9667818262933
EXP_21_32a;-2.10429550004883;-1.90988420359121;0.182460931857675;0.682938765807543;0.377605143128054;0.945287715505674;23.6382869627177;8.0622855327802
EXP_21_33a;-1.977091657695;-1.78725061606477;0.236190906559517;0.594653734966152;0.378170952464708;1.16226992832631;14.0767274630853;4.02337537692256
EXP_21_34a;-1.99407307453217;-1.89142467389047;0.219938219684278;0.622301100142738;0.351968746422637;1.17788458268356;14.7571892031539;3.83697035627094
EXP_21_35a;-2.18395957482395;-1.91657051053477;0.184756418344376;0.656078349166573;0.352629438736196;1.0995340751007;23.1976039378752;4.95786691953304
EXP_21_36a;-1.90537123636532;-1.80666649616127;0.281118164521101;0.625927690811618;0.350179432044502;1.1905543790271;33.194092775228;3.42238858249161
EXP_21_37a;-2.05637054693227;-1.93682450354191;0.224846765087543;0.614272363446168;0.371452992894225;1.11736459821042;8.03705814492152;4.07192094114516
EXP_21_38a;-2.04673467958322;-1.83151940929107;0.193751281247696;0.642719504295461;0.428203344477786;0.919867640119309;20.3012820322976;3.92186134246404
EXP_21_39a;-2.06780314699499;-1.88681218457115;0.203746663081227;0.679078065740515;0.363147340934528;0.975094989511489;41.2492780669582;5.21599752296914
EXP_21_40a;-2.10235629743827;-2.00805863760618;0.253927360334945;0.642507064193476;0.319379663179905;1.28411218051276;36.7625115688474;6.56462596871036
EXP_21_41a;-1.82654435786516;-1.8800488959996;0.287446522580314;0.622898073610701;0.357074686782193;1.15281936831905;28.105304467888;4.89245663472953
