snailID;ln(gw);ln(gh);r0;h0;a0;c;apAngle;shellLength
Skerry02_01;-2.15983094477862;-2.00205153330405;0.189461871679856;0.62598956697295;0.340446575924032;1.23815771714949;24.19607858;6.566128092
Skerry02_02;-2.09446941667016;-1.968192503054;0.198233676227726;0.651946947167983;0.361590920973049;1.06191085048582;9.361267329;7.088025308
Skerry02_03;-1.96109630320019;-1.88461910746352;0.22928598833603;0.601131239525822;0.375126484263746;1.14548694788554;2.941307845;5.840277898
Skerry02_04;-1.99291547309995;-1.90646434777473;0.240804819789794;0.606681158075159;0.338712995200124;1.28008677428055;22.7843942;6.347791524
Skerry02_05;-2.11223874613007;-1.94852723664352;0.222713113626882;0.66590878605378;0.340467970218726;1.06902509860123;12.83482752;9.76349908
Skerry02_06;-1.92630343604712;-1.89232733467006;0.261881420780216;0.599792729142049;0.359446407890635;1.22019680029387;25.68878643;8.458716374
Skerry02_07;-2.03400484171043;-1.90094886570355;0.243242674829822;0.61704487240699;0.354507331256589;1.17982088529739;23.32617313;4.938830071
Skerry02_08;-2.0515812218199;-1.89126074381333;0.277013374266522;0.616415256620019;0.326934701076474;1.31526900182152;32.07116005;6.900423126
Skerry02_09;-1.96316871603897;-1.85146242378528;0.268278779208329;0.618441914071402;0.347762655005396;1.22679497184233;32.44665634;6.566657058
Skerry02_10;-2.03162777784363;-1.88766559877516;0.244364503525661;0.606761343162443;0.353322566654406;1.24437225587448;30.64201653;7.264610303
Skerry02_11;-2.09036570567461;-1.97829997568745;0.22474289612857;0.636281983813986;0.328867823614826;1.2404604412617;27.98284256;7.098530216
Skerry02_12;-2.11435854668481;-1.84014466780712;0.220799486507085;0.648189257635122;0.344069226108229;1.13285419543048;24.25883423;5.922340725
Skerry02_13;-2.17934119944501;-2.03033398026719;0.216587682567804;0.638340191191355;0.29651909200604;1.43009478015127;33.6933819;7.135694291
Skerry02_14;-2.05768253913821;-1.90407077911698;0.252232116150859;0.625704496541668;0.315054798474148;1.32092496846416;26.1309429;8.465186161
Skerry02_15;-2.15669876043222;-1.92967246765403;0.215608490661494;0.607942203250238;0.326533456433707;1.36182811266827;28.86263313;6.197541998
Skerry02_16;-2.05809088966303;-1.87433180571641;0.189640407738797;0.637904324607797;0.361849410140327;1.12828922577096;15.33880629;5.01583959
Skerry02_17;-2.10419560295814;-1.88599132543231;0.222875008992211;0.656280420025769;0.340826080132542;1.0999819601528;9.486157052;7.742715129
Skerry02_18;-2.11341696091124;-1.94036011602105;0.197745295417993;0.609334541246222;0.345530773089094;1.2671718137647;22.67831311;5.489453252
Skerry02_19;-1.90727510737409;-1.8451189809838;0.237074455723093;0.617587706520185;0.405757023810249;1.02172588101406;19.28419103;5.763335969
Skerry02_20;-2.01569071319068;-1.96582185586045;0.253678899025019;0.592313881627393;0.348557893364909;1.26544825434112;20.40231881;8.149947524
